direction,combo,noise_k,vol_mult,window,trades,trades_per_day,wins,stops,scratch,win_rate,tp_before_sl,profit_factor,net_pct,max_drawdown_pct,avg_hold_min
LONG,strong_close+vwap_lo_bounce,0.0,0.8,full_0930_1400,116,2.04,50,51,15,43.1,49.5,0.98,-0.33,4.2,82.2
LONG,strong_close+cvd_up,0.0,0.8,full_0930_1400,392,6.88,154,186,52,39.3,45.3,0.86,-8.26,13.39,85.9
LONG,strong_close+cvd_up_v,0.0,0.8,full_0930_1400,240,4.21,93,115,32,38.8,44.7,0.85,-5.24,8.88,85.9
LONG,strong_close+mom_ignite_up,0.0,0.8,full_0930_1400,39,0.68,19,15,5,48.7,55.9,1.34,1.54,1.2,73.1
LONG,strong_close+rsi_thrust_up,0.0,0.8,full_0930_1400,38,0.67,16,16,6,42.1,50.0,1.06,0.28,1.76,81.4
LONG,orb_break_up+orb_break_up_v,0.0,0.8,full_0930_1400,48,0.84,20,25,3,41.7,44.4,0.81,-1.43,2.74,81.6
LONG,orb_break_up+vwap_reclaim_v,0.0,0.8,full_0930_1400,8,0.14,4,4,0,50.0,50.0,1.0,0.0,0.3,65.6
LONG,orb_break_up+rvol_thrust_up,0.0,0.8,full_0930_1400,38,0.67,18,18,2,47.4,50.0,0.99,-0.04,1.8,81.2
LONG,orb_break_up+above_vwap_v,0.0,0.8,full_0930_1400,42,0.74,18,21,3,42.9,46.2,0.87,-0.83,1.84,80.4
LONG,orb_break_up+vwap_lo_bounce,0.0,0.8,full_0930_1400,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,47.1
LONG,orb_break_up+cvd_up,0.0,0.8,full_0930_1400,53,0.93,23,25,5,43.4,47.9,0.98,-0.18,2.59,85.0
LONG,orb_break_up+cvd_up_v,0.0,0.8,full_0930_1400,44,0.77,18,23,3,40.9,43.9,0.79,-1.43,2.44,84.5
LONG,orb_break_up+mom_ignite_up,0.0,0.8,full_0930_1400,4,0.07,2,1,1,50.0,66.7,2.11,0.33,0.3,95.0
LONG,orb_break_up+rsi_thrust_up,0.0,0.8,full_0930_1400,10,0.18,3,6,1,30.0,33.3,0.48,-0.97,0.97,78.5
LONG,orb_break_up_v+vwap_reclaim_v,0.0,0.8,full_0930_1400,8,0.14,4,4,0,50.0,50.0,1.0,0.0,0.3,65.6
LONG,orb_break_up_v+rvol_thrust_up,0.0,0.8,full_0930_1400,38,0.67,18,18,2,47.4,50.0,0.99,-0.04,1.8,81.2
LONG,orb_break_up_v+above_vwap_v,0.0,0.8,full_0930_1400,42,0.74,18,21,3,42.9,46.2,0.87,-0.83,1.84,80.4
LONG,orb_break_up_v+vwap_lo_bounce,0.0,0.8,full_0930_1400,6,0.11,5,1,0,83.3,83.3,5.0,1.2,0.3,45.0
LONG,orb_break_up_v+cvd_up,0.0,0.8,full_0930_1400,44,0.77,18,23,3,40.9,43.9,0.79,-1.43,2.44,84.5
LONG,orb_break_up_v+cvd_up_v,0.0,0.8,full_0930_1400,44,0.77,18,23,3,40.9,43.9,0.79,-1.43,2.44,84.5
LONG,orb_break_up_v+mom_ignite_up,0.0,0.8,full_0930_1400,3,0.05,1,1,1,33.3,50.0,1.11,0.03,0.3,116.7
LONG,orb_break_up_v+rsi_thrust_up,0.0,0.8,full_0930_1400,10,0.18,3,6,1,30.0,33.3,0.48,-0.97,0.97,78.5
LONG,vwap_reclaim_v+rvol_thrust_up,0.0,0.8,full_0930_1400,24,0.42,8,11,5,33.3,42.1,0.89,-0.38,1.2,101.9
LONG,vwap_reclaim_v+above_vwap_v,0.0,0.8,full_0930_1400,31,0.54,12,13,6,38.7,48.0,1.05,0.21,1.5,95.8
LONG,vwap_reclaim_v+vwap_lo_bounce,0.0,0.8,full_0930_1400,15,0.26,8,6,1,53.3,57.1,1.46,0.82,0.9,68.0
LONG,vwap_reclaim_v+cvd_up,0.0,0.8,full_0930_1400,32,0.56,13,15,4,40.6,46.4,0.91,-0.42,2.4,83.6
LONG,vwap_reclaim_v+cvd_up_v,0.0,0.8,full_0930_1400,32,0.56,13,15,4,40.6,46.4,0.91,-0.42,2.4,83.6
LONG,vwap_reclaim_v+mom_ignite_up,0.0,0.8,full_0930_1400,1,0.02,0,0,1,0.0,0.0,inf,0.19,0.0,105.0
LONG,vwap_reclaim_v+rsi_thrust_up,0.0,0.8,full_0930_1400,14,0.25,6,5,3,42.9,54.5,1.25,0.39,0.7,72.9
LONG,rvol_thrust_up+above_vwap_v,0.0,0.8,full_0930_1400,203,3.56,80,94,29,39.4,46.0,0.91,-2.72,5.78,87.1
LONG,rvol_thrust_up+vwap_lo_bounce,0.0,0.8,full_0930_1400,16,0.28,10,5,1,62.5,66.7,2.15,1.72,0.6,74.7
LONG,rvol_thrust_up+cvd_up,0.0,0.8,full_0930_1400,186,3.26,76,85,25,40.9,47.2,0.94,-1.53,5.06,86.9
LONG,rvol_thrust_up+cvd_up_v,0.0,0.8,full_0930_1400,186,3.26,76,85,25,40.9,47.2,0.94,-1.53,5.06,86.9
LONG,rvol_thrust_up+mom_ignite_up,0.0,0.8,full_0930_1400,27,0.47,13,10,4,48.1,56.5,1.41,1.24,0.9,68.3
LONG,rvol_thrust_up+rsi_thrust_up,0.0,0.8,full_0930_1400,25,0.44,8,12,5,32.0,40.0,0.74,-1.0,1.6,90.6
LONG,above_vwap_v+vwap_lo_bounce,0.0,0.8,full_0930_1400,19,0.33,11,7,1,57.9,61.1,1.68,1.42,0.6,67.9
LONG,above_vwap_v+cvd_up,0.0,0.8,full_0930_1400,269,4.72,98,127,44,36.4,43.6,0.83,-6.76,10.8,89.0
LONG,above_vwap_v+cvd_up_v,0.0,0.8,full_0930_1400,269,4.72,98,127,44,36.4,43.6,0.83,-6.76,10.8,89.0
LONG,above_vwap_v+mom_ignite_up,0.0,0.8,full_0930_1400,36,0.63,16,16,4,44.4,50.0,1.07,0.34,1.5,63.3
LONG,above_vwap_v+rsi_thrust_up,0.0,0.8,full_0930_1400,31,0.54,10,13,8,32.3,43.5,0.85,-0.6,1.59,87.3
LONG,vwap_lo_bounce+cvd_up,0.0,0.8,full_0930_1400,20,0.35,10,9,1,50.0,52.6,1.06,0.17,1.5,82.8
LONG,vwap_lo_bounce+cvd_up_v,0.0,0.8,full_0930_1400,14,0.25,9,5,0,64.3,64.3,1.8,1.2,0.9,67.1
LONG,vwap_lo_bounce+mom_ignite_up,0.0,0.8,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,30.0
LONG,vwap_lo_bounce+rsi_thrust_up,0.0,0.8,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,10.0
LONG,cvd_up+cvd_up_v,0.0,0.8,full_0930_1400,350,6.14,133,164,53,38.0,44.8,0.86,-7.01,12.22,89.3
LONG,cvd_up+mom_ignite_up,0.0,0.8,full_0930_1400,47,0.82,21,21,5,44.7,50.0,1.05,0.34,1.25,69.9
LONG,cvd_up+rsi_thrust_up,0.0,0.8,full_0930_1400,38,0.67,13,16,9,34.2,44.8,0.89,-0.52,1.76,83.7
LONG,cvd_up_v+mom_ignite_up,0.0,0.8,full_0930_1400,37,0.65,17,16,4,45.9,51.5,1.13,0.64,1.5,67.6
LONG,cvd_up_v+rsi_thrust_up,0.0,0.8,full_0930_1400,38,0.67,13,16,9,34.2,44.8,0.89,-0.52,1.76,83.7
LONG,mom_ignite_up+rsi_thrust_up,0.0,0.8,full_0930_1400,3,0.05,2,0,1,66.7,100.0,inf,0.79,0.0,78.3
LONG,vwap_reclaim+above_vwap+poc_reject_up,0.0,0.8,full_0930_1400,8,0.14,2,4,2,25.0,33.3,0.42,-0.82,0.6,101.9
LONG,vwap_reclaim+above_vwap+adi_up,0.0,0.8,full_0930_1400,63,1.11,26,32,5,41.3,44.8,0.84,-1.63,3.47,78.7
LONG,vwap_reclaim+above_vwap+delta_surge,0.0,0.8,full_0930_1400,20,0.35,9,8,3,45.0,52.9,1.2,0.5,1.5,103.8
LONG,vwap_reclaim+above_vwap+s1_bounce,0.0,0.8,full_0930_1400,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,76.7
LONG,vwap_reclaim+above_vwap+ylow_reclaim,0.0,0.8,full_0930_1400,4,0.07,0,2,2,0.0,0.0,0.2,-0.62,0.6,148.8
LONG,vwap_reclaim+above_vwap+yhigh_break,0.0,0.8,full_0930_1400,6,0.11,3,3,0,50.0,50.0,1.0,0.0,0.6,50.8
LONG,vwap_reclaim+above_vwap+above_pivot,0.0,0.8,full_0930_1400,51,0.89,16,29,6,31.4,35.6,0.58,-3.71,4.31,82.8
LONG,vwap_reclaim+above_vwap+macd_x_up,0.0,0.8,full_0930_1400,7,0.12,2,4,1,28.6,33.3,0.5,-0.61,0.91,57.9
LONG,vwap_reclaim+above_vwap+macd_x_up_neg,0.0,0.8,full_0930_1400,6,0.11,2,3,1,33.3,40.0,0.66,-0.31,0.61,65.8
LONG,vwap_reclaim+above_vwap+hist_turn_up,0.0,0.8,full_0930_1400,32,0.56,9,19,4,28.1,32.1,0.51,-2.89,3.19,74.2
LONG,vwap_reclaim+above_vwap+strong_close,0.0,0.8,full_0930_1400,76,1.33,26,42,8,34.2,38.2,0.66,-4.43,5.11,78.6
LONG,vwap_reclaim+above_vwap+orb_break_up,0.0,0.8,full_0930_1400,15,0.26,6,9,0,40.0,40.0,0.67,-0.9,1.5,60.7
LONG,vwap_reclaim+above_vwap+orb_break_up_v,0.0,0.8,full_0930_1400,8,0.14,4,4,0,50.0,50.0,1.0,0.0,0.3,65.6
LONG,vwap_reclaim+above_vwap+vwap_reclaim_v,0.0,0.8,full_0930_1400,46,0.81,17,23,6,37.0,42.5,0.82,-1.29,2.4,83.3
LONG,vwap_reclaim+above_vwap+rvol_thrust_up,0.0,0.8,full_0930_1400,24,0.42,8,11,5,33.3,42.1,0.89,-0.38,1.2,101.9
LONG,vwap_reclaim+above_vwap+above_vwap_v,0.0,0.8,full_0930_1400,31,0.54,12,13,6,38.7,48.0,1.05,0.21,1.5,95.8
LONG,vwap_reclaim+above_vwap+vwap_lo_bounce,0.0,0.8,full_0930_1400,21,0.37,10,9,2,47.6,52.6,1.14,0.39,0.9,79.3
LONG,vwap_reclaim+above_vwap+cvd_up,0.0,0.8,full_0930_1400,59,1.04,25,27,7,42.4,48.1,0.93,-0.57,3.17,79.6
LONG,vwap_reclaim+above_vwap+cvd_up_v,0.0,0.8,full_0930_1400,32,0.56,13,15,4,40.6,46.4,0.91,-0.42,2.4,83.6
LONG,vwap_reclaim+above_vwap+mom_ignite_up,0.0,0.8,full_0930_1400,2,0.04,0,1,1,0.0,0.0,0.63,-0.11,0.3,105.0
LONG,vwap_reclaim+above_vwap+rsi_thrust_up,0.0,0.8,full_0930_1400,14,0.25,6,5,3,42.9,54.5,1.25,0.39,0.7,72.9
LONG,vwap_reclaim+poc_reject_up+adi_up,0.0,0.8,full_0930_1400,6,0.11,2,3,1,33.3,40.0,0.61,-0.38,0.3,85.8
LONG,vwap_reclaim+poc_reject_up+delta_surge,0.0,0.8,full_0930_1400,1,0.02,0,0,1,0.0,0.0,0.0,-0.08,0.0,240.0
LONG,vwap_reclaim+poc_reject_up+s1_bounce,0.0,0.8,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,5.0
LONG,vwap_reclaim+poc_reject_up+above_pivot,0.0,0.8,full_0930_1400,6,0.11,1,3,2,16.7,25.0,0.27,-0.82,0.6,113.3
LONG,vwap_reclaim+poc_reject_up+macd_x_up,0.0,0.8,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,130.0
LONG,vwap_reclaim+poc_reject_up+macd_x_up_neg,0.0,0.8,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,130.0
LONG,vwap_reclaim+poc_reject_up+hist_turn_up,0.0,0.8,full_0930_1400,5,0.09,1,2,2,20.0,33.3,0.37,-0.52,0.3,131.0
LONG,vwap_reclaim+poc_reject_up+strong_close,0.0,0.8,full_0930_1400,8,0.14,2,4,2,25.0,33.3,0.42,-0.82,0.6,101.9
LONG,vwap_reclaim+poc_reject_up+orb_break_up,0.0,0.8,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,60.0
LONG,vwap_reclaim+poc_reject_up+vwap_reclaim_v,0.0,0.8,full_0930_1400,2,0.04,1,0,1,50.0,100.0,3.56,0.22,0.08,122.5
LONG,vwap_reclaim+poc_reject_up+rvol_thrust_up,0.0,0.8,full_0930_1400,1,0.02,0,0,1,0.0,0.0,0.0,-0.08,0.0,240.0
LONG,vwap_reclaim+poc_reject_up+above_vwap_v,0.0,0.8,full_0930_1400,1,0.02,0,0,1,0.0,0.0,0.0,-0.08,0.0,240.0
LONG,vwap_reclaim+poc_reject_up+vwap_lo_bounce,0.0,0.8,full_0930_1400,3,0.05,1,1,1,33.3,50.0,0.69,-0.13,0.13,108.3
LONG,vwap_reclaim+poc_reject_up+cvd_up,0.0,0.8,full_0930_1400,6,0.11,2,2,2,33.3,50.0,0.73,-0.22,0.3,116.7
LONG,vwap_reclaim+poc_reject_up+cvd_up_v,0.0,0.8,full_0930_1400,2,0.04,1,0,1,50.0,100.0,3.56,0.22,0.08,122.5
LONG,vwap_reclaim+poc_reject_up+rsi_thrust_up,0.0,0.8,full_0930_1400,2,0.04,1,0,1,50.0,100.0,3.56,0.22,0.08,122.5
LONG,vwap_reclaim+adi_up+delta_surge,0.0,0.8,full_0930_1400,20,0.35,9,8,3,45.0,52.9,1.2,0.5,1.5,103.8
LONG,vwap_reclaim+adi_up+s1_bounce,0.0,0.8,full_0930_1400,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,76.7
LONG,vwap_reclaim+adi_up+ylow_reclaim,0.0,0.8,full_0930_1400,4,0.07,0,2,2,0.0,0.0,0.2,-0.62,0.6,148.8
LONG,vwap_reclaim+adi_up+yhigh_break,0.0,0.8,full_0930_1400,6,0.11,3,3,0,50.0,50.0,1.0,0.0,0.6,50.8
LONG,vwap_reclaim+adi_up+above_pivot,0.0,0.8,full_0930_1400,32,0.56,12,18,2,37.5,40.0,0.67,-1.79,2.4,79.2
LONG,vwap_reclaim+adi_up+macd_x_up,0.0,0.8,full_0930_1400,5,0.09,1,4,0,20.0,20.0,0.25,-0.9,1.2,60.0
LONG,vwap_reclaim+adi_up+macd_x_up_neg,0.0,0.8,full_0930_1400,4,0.07,1,3,0,25.0,25.0,0.33,-0.6,0.9,72.5
LONG,vwap_reclaim+adi_up+hist_turn_up,0.0,0.8,full_0930_1400,19,0.33,7,11,1,36.8,38.9,0.62,-1.28,1.8,67.4
LONG,vwap_reclaim+adi_up+strong_close,0.0,0.8,full_0930_1400,59,1.04,23,31,5,39.0,42.6,0.77,-2.23,3.94,77.1
LONG,vwap_reclaim+adi_up+orb_break_up,0.0,0.8,full_0930_1400,10,0.18,5,5,0,50.0,50.0,1.0,0.0,0.9,74.5
LONG,vwap_reclaim+adi_up+orb_break_up_v,0.0,0.8,full_0930_1400,6,0.11,3,3,0,50.0,50.0,1.0,0.0,0.3,84.2
LONG,vwap_reclaim+adi_up+vwap_reclaim_v,0.0,0.8,full_0930_1400,31,0.54,13,15,3,41.9,46.4,0.91,-0.4,2.4,85.6
LONG,vwap_reclaim+adi_up+rvol_thrust_up,0.0,0.8,full_0930_1400,18,0.32,7,8,3,38.9,46.7,0.96,-0.1,1.5,104.4
LONG,vwap_reclaim+adi_up+above_vwap_v,0.0,0.8,full_0930_1400,20,0.35,9,8,3,45.0,52.9,1.2,0.5,1.5,103.8
LONG,vwap_reclaim+adi_up+vwap_lo_bounce,0.0,0.8,full_0930_1400,15,0.26,8,7,0,53.3,53.3,1.14,0.3,1.5,73.7
LONG,vwap_reclaim+adi_up+cvd_up,0.0,0.8,full_0930_1400,51,0.89,22,24,5,43.1,47.8,0.94,-0.43,3.17,80.8
LONG,vwap_reclaim+adi_up+cvd_up_v,0.0,0.8,full_0930_1400,27,0.47,11,13,3,40.7,45.8,0.9,-0.4,2.4,90.2
LONG,vwap_reclaim+adi_up+mom_ignite_up,0.0,0.8,full_0930_1400,2,0.04,0,1,1,0.0,0.0,0.63,-0.11,0.3,105.0
LONG,vwap_reclaim+adi_up+rsi_thrust_up,0.0,0.8,full_0930_1400,10,0.18,4,4,2,40.0,50.0,1.08,0.1,0.38,89.5
LONG,vwap_reclaim+delta_surge+s1_bounce,0.0,0.8,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,200.0
LONG,vwap_reclaim+delta_surge+ylow_reclaim,0.0,0.8,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,200.0
LONG,vwap_reclaim+delta_surge+yhigh_break,0.0,0.8,full_0930_1400,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.0,68.3
LONG,vwap_reclaim+delta_surge+above_pivot,0.0,0.8,full_0930_1400,11,0.19,5,4,2,45.5,55.6,1.24,0.31,0.9,115.0
LONG,vwap_reclaim+delta_surge+macd_x_up,0.0,0.8,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,40.0
LONG,vwap_reclaim+delta_surge+macd_x_up_neg,0.0,0.8,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,40.0
LONG,vwap_reclaim+delta_surge+hist_turn_up,0.0,0.8,full_0930_1400,3,0.05,1,1,1,33.3,50.0,0.78,-0.08,0.38,131.7
LONG,vwap_reclaim+delta_surge+strong_close,0.0,0.8,full_0930_1400,18,0.32,7,8,3,38.9,46.7,0.96,-0.1,1.5,104.4
LONG,vwap_reclaim+delta_surge+orb_break_up,0.0,0.8,full_0930_1400,4,0.07,3,1,0,75.0,75.0,3.0,0.6,0.0,97.5
LONG,vwap_reclaim+delta_surge+orb_break_up_v,0.0,0.8,full_0930_1400,4,0.07,3,1,0,75.0,75.0,3.0,0.6,0.0,97.5
LONG,vwap_reclaim+delta_surge+vwap_reclaim_v,0.0,0.8,full_0930_1400,20,0.35,9,8,3,45.0,52.9,1.2,0.5,1.5,103.8
LONG,vwap_reclaim+delta_surge+rvol_thrust_up,0.0,0.8,full_0930_1400,18,0.32,7,8,3,38.9,46.7,0.96,-0.1,1.5,104.4
LONG,vwap_reclaim+delta_surge+above_vwap_v,0.0,0.8,full_0930_1400,20,0.35,9,8,3,45.0,52.9,1.2,0.5,1.5,103.8
LONG,vwap_reclaim+delta_surge+vwap_lo_bounce,0.0,0.8,full_0930_1400,7,0.12,4,3,0,57.1,57.1,1.33,0.3,0.9,86.4
LONG,vwap_reclaim+delta_surge+cvd_up,0.0,0.8,full_0930_1400,19,0.33,8,8,3,42.1,50.0,1.08,0.2,1.5,108.7
LONG,vwap_reclaim+delta_surge+cvd_up_v,0.0,0.8,full_0930_1400,19,0.33,8,8,3,42.1,50.0,1.08,0.2,1.5,108.7
LONG,vwap_reclaim+delta_surge+mom_ignite_up,0.0,0.8,full_0930_1400,1,0.02,0,0,1,0.0,0.0,inf,0.19,0.0,105.0
LONG,vwap_reclaim+delta_surge+rsi_thrust_up,0.0,0.8,full_0930_1400,9,0.16,3,4,2,33.3,42.9,0.85,-0.2,0.6,98.9
LONG,vwap_reclaim+s1_bounce+ylow_reclaim,0.0,0.8,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,200.0
LONG,vwap_reclaim+s1_bounce+hist_turn_up,0.0,0.8,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,25.0
LONG,vwap_reclaim+s1_bounce+strong_close,0.0,0.8,full_0930_1400,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,76.7
LONG,vwap_reclaim+s1_bounce+vwap_reclaim_v,0.0,0.8,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,102.5
LONG,vwap_reclaim+s1_bounce+rvol_thrust_up,0.0,0.8,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,200.0
LONG,vwap_reclaim+s1_bounce+above_vwap_v,0.0,0.8,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,200.0
LONG,vwap_reclaim+s1_bounce+vwap_lo_bounce,0.0,0.8,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,200.0
LONG,vwap_reclaim+s1_bounce+cvd_up,0.0,0.8,full_0930_1400,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,76.7
LONG,vwap_reclaim+s1_bounce+cvd_up_v,0.0,0.8,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,102.5
LONG,vwap_reclaim+s1_bounce+rsi_thrust_up,0.0,0.8,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,5.0
LONG,vwap_reclaim+ylow_reclaim+strong_close,0.0,0.8,full_0930_1400,4,0.07,0,2,2,0.0,0.0,0.2,-0.62,0.6,148.8
LONG,vwap_reclaim+ylow_reclaim+orb_break_up,0.0,0.8,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,30.0
LONG,vwap_reclaim+ylow_reclaim+orb_break_up_v,0.0,0.8,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,30.0
LONG,vwap_reclaim+ylow_reclaim+vwap_reclaim_v,0.0,0.8,full_0930_1400,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,115.0
LONG,vwap_reclaim+ylow_reclaim+rvol_thrust_up,0.0,0.8,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,200.0
LONG,vwap_reclaim+ylow_reclaim+above_vwap_v,0.0,0.8,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,200.0
LONG,vwap_reclaim+ylow_reclaim+vwap_lo_bounce,0.0,0.8,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,200.0
LONG,vwap_reclaim+ylow_reclaim+cvd_up,0.0,0.8,full_0930_1400,4,0.07,0,2,2,0.0,0.0,0.2,-0.62,0.6,148.8
LONG,vwap_reclaim+ylow_reclaim+cvd_up_v,0.0,0.8,full_0930_1400,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,115.0
LONG,vwap_reclaim+yhigh_break+above_pivot,0.0,0.8,full_0930_1400,6,0.11,3,3,0,50.0,50.0,1.0,0.0,0.6,50.8
LONG,vwap_reclaim+yhigh_break+macd_x_up,0.0,0.8,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,10.0
LONG,vwap_reclaim+yhigh_break+hist_turn_up,0.0,0.8,full_0930_1400,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.3,33.3
LONG,vwap_reclaim+yhigh_break+strong_close,0.0,0.8,full_0930_1400,6,0.11,3,3,0,50.0,50.0,1.0,0.0,0.6,50.8
LONG,vwap_reclaim+yhigh_break+orb_break_up,0.0,0.8,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,77.5
LONG,vwap_reclaim+yhigh_break+orb_break_up_v,0.0,0.8,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,77.5
LONG,vwap_reclaim+yhigh_break+vwap_reclaim_v,0.0,0.8,full_0930_1400,4,0.07,2,2,0,50.0,50.0,1.0,0.0,0.3,56.2
LONG,vwap_reclaim+yhigh_break+rvol_thrust_up,0.0,0.8,full_0930_1400,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.0,68.3
LONG,vwap_reclaim+yhigh_break+above_vwap_v,0.0,0.8,full_0930_1400,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.0,68.3
LONG,vwap_reclaim+yhigh_break+vwap_lo_bounce,0.0,0.8,full_0930_1400,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.0,43.3
LONG,vwap_reclaim+yhigh_break+cvd_up,0.0,0.8,full_0930_1400,5,0.09,2,3,0,40.0,40.0,0.67,-0.3,0.6,47.0
LONG,vwap_reclaim+yhigh_break+cvd_up_v,0.0,0.8,full_0930_1400,4,0.07,2,2,0,50.0,50.0,1.0,0.0,0.3,56.2
LONG,vwap_reclaim+yhigh_break+rsi_thrust_up,0.0,0.8,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,95.0
LONG,vwap_reclaim+above_pivot+macd_x_up,0.0,0.8,full_0930_1400,2,0.04,0,1,1,0.0,0.0,0.0,-0.31,0.01,50.0
LONG,vwap_reclaim+above_pivot+macd_x_up_neg,0.0,0.8,full_0930_1400,1,0.02,0,0,1,0.0,0.0,0.0,-0.01,0.0,90.0
LONG,vwap_reclaim+above_pivot+hist_turn_up,0.0,0.8,full_0930_1400,21,0.37,4,13,4,19.0,23.5,0.37,-2.59,2.89,89.8
LONG,vwap_reclaim+above_pivot+strong_close,0.0,0.8,full_0930_1400,43,0.75,14,24,5,32.6,36.8,0.62,-2.8,3.4,83.3
LONG,vwap_reclaim+above_pivot+orb_break_up,0.0,0.8,full_0930_1400,10,0.18,5,5,0,50.0,50.0,1.0,0.0,0.6,71.0
LONG,vwap_reclaim+above_pivot+orb_break_up_v,0.0,0.8,full_0930_1400,6,0.11,3,3,0,50.0,50.0,1.0,0.0,0.3,80.0
LONG,vwap_reclaim+above_pivot+vwap_reclaim_v,0.0,0.8,full_0930_1400,27,0.47,8,14,5,29.6,36.4,0.66,-1.47,2.1,92.0
LONG,vwap_reclaim+above_pivot+rvol_thrust_up,0.0,0.8,full_0930_1400,15,0.26,5,6,4,33.3,45.5,1.02,0.04,0.9,118.0
LONG,vwap_reclaim+above_pivot+above_vwap_v,0.0,0.8,full_0930_1400,20,0.35,7,8,5,35.0,46.7,1.01,0.03,1.2,105.0
LONG,vwap_reclaim+above_pivot+vwap_lo_bounce,0.0,0.8,full_0930_1400,11,0.19,5,4,2,45.5,55.6,1.29,0.39,0.43,78.6
LONG,vwap_reclaim+above_pivot+cvd_up,0.0,0.8,full_0930_1400,33,0.58,13,16,4,39.4,44.8,0.79,-1.04,2.1,76.7
LONG,vwap_reclaim+above_pivot+cvd_up_v,0.0,0.8,full_0930_1400,19,0.33,7,9,3,36.8,43.8,0.78,-0.6,1.8,86.1
LONG,vwap_reclaim+above_pivot+mom_ignite_up,0.0,0.8,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,105.0
LONG,vwap_reclaim+above_pivot+rsi_thrust_up,0.0,0.8,full_0930_1400,9,0.16,4,3,2,44.4,57.1,1.2,0.2,0.4,88.3
LONG,vwap_reclaim+macd_x_up+macd_x_up_neg,0.0,0.8,full_0930_1400,6,0.11,2,3,1,33.3,40.0,0.66,-0.31,0.61,65.8
LONG,vwap_reclaim+macd_x_up+hist_turn_up,0.0,0.8,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,12.5
LONG,vwap_reclaim+macd_x_up+strong_close,0.0,0.8,full_0930_1400,6,0.11,2,4,0,33.3,33.3,0.5,-0.6,0.9,52.5
LONG,vwap_reclaim+macd_x_up+orb_break_up,0.0,0.8,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,vwap_reclaim+macd_x_up+orb_break_up_v,0.0,0.8,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,vwap_reclaim+macd_x_up+vwap_reclaim_v,0.0,0.8,full_0930_1400,3,0.05,1,1,1,33.3,50.0,0.96,-0.01,0.31,48.3
LONG,vwap_reclaim+macd_x_up+rvol_thrust_up,0.0,0.8,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,27.5
