direction,combo,noise_k,vol_mult,window,trades,trades_per_day,wins,stops,scratch,win_rate,tp_before_sl,profit_factor,net_pct,max_drawdown_pct,avg_hold_min
LONG,above_pivot+macd_x_up+mom_ignite_up,0.0,1.2,full_0930_1400,4,0.07,1,2,1,25.0,33.3,0.51,-0.3,0.3,67.5
LONG,above_pivot+macd_x_up+rsi_thrust_up,0.0,1.2,full_0930_1400,7,0.12,2,4,1,28.6,33.3,0.57,-0.51,0.9,94.3
LONG,above_pivot+macd_x_up_neg+strong_close,0.0,1.2,full_0930_1400,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,98.3
LONG,above_pivot+macd_x_up_neg+orb_break_up,0.0,1.2,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,130.0
LONG,above_pivot+macd_x_up_neg+orb_break_up_v,0.0,1.2,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,130.0
LONG,above_pivot+macd_x_up_neg+vwap_reclaim_v,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,above_pivot+macd_x_up_neg+cvd_up,0.0,1.2,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,72.5
LONG,above_pivot+macd_x_up_neg+cvd_up_v,0.0,1.2,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,72.5
LONG,above_pivot+macd_x_up_neg+mom_ignite_up,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,above_pivot+macd_x_up_neg+rsi_thrust_up,0.0,1.2,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,72.5
LONG,above_pivot+hist_turn_up+strong_close,0.0,1.2,full_0930_1400,57,1.0,11,24,22,19.3,31.4,0.49,-4.26,4.25,118.9
LONG,above_pivot+hist_turn_up+orb_break_up,0.0,1.2,full_0930_1400,6,0.11,0,5,1,0.0,0.0,0.1,-1.34,1.04,62.5
LONG,above_pivot+hist_turn_up+orb_break_up_v,0.0,1.2,full_0930_1400,6,0.11,0,5,1,0.0,0.0,0.1,-1.34,1.04,62.5
LONG,above_pivot+hist_turn_up+vwap_reclaim_v,0.0,1.2,full_0930_1400,10,0.18,3,5,2,30.0,37.5,0.55,-0.74,0.9,98.5
LONG,above_pivot+hist_turn_up+rvol_thrust_up,0.0,1.2,full_0930_1400,28,0.49,2,13,13,7.1,13.3,0.21,-3.76,3.59,122.1
LONG,above_pivot+hist_turn_up+above_vwap_v,0.0,1.2,full_0930_1400,31,0.54,2,16,13,6.5,11.1,0.17,-4.66,4.45,114.8
LONG,above_pivot+hist_turn_up+vwap_lo_bounce,0.0,1.2,full_0930_1400,11,0.19,2,6,3,18.2,25.0,0.35,-1.28,0.98,85.5
LONG,above_pivot+hist_turn_up+cvd_up,0.0,1.2,full_0930_1400,38,0.67,5,16,17,13.2,23.8,0.37,-3.62,3.41,126.2
LONG,above_pivot+hist_turn_up+cvd_up_v,0.0,1.2,full_0930_1400,38,0.67,5,16,17,13.2,23.8,0.37,-3.62,3.41,126.2
LONG,above_pivot+hist_turn_up+rsi_thrust_up,0.0,1.2,full_0930_1400,12,0.21,0,7,5,0.0,0.0,0.17,-1.82,1.6,93.8
LONG,above_pivot+strong_close+orb_break_up,0.0,1.2,full_0930_1400,27,0.47,6,13,8,22.2,31.6,0.52,-2.05,2.15,117.8
LONG,above_pivot+strong_close+orb_break_up_v,0.0,1.2,full_0930_1400,27,0.47,6,13,8,22.2,31.6,0.52,-2.05,2.15,117.8
LONG,above_pivot+strong_close+vwap_reclaim_v,0.0,1.2,full_0930_1400,27,0.47,8,10,9,29.6,44.4,0.85,-0.49,1.13,120.2
LONG,above_pivot+strong_close+rvol_thrust_up,0.0,1.2,full_0930_1400,108,1.89,21,46,41,19.4,31.3,0.54,-7.2,7.06,124.7
LONG,above_pivot+strong_close+above_vwap_v,0.0,1.2,full_0930_1400,121,2.12,21,51,49,17.4,29.2,0.51,-8.64,8.51,128.9
LONG,above_pivot+strong_close+vwap_lo_bounce,0.0,1.2,full_0930_1400,38,0.67,11,15,12,28.9,42.3,0.79,-1.04,2.02,122.2
LONG,above_pivot+strong_close+cvd_up,0.0,1.2,full_0930_1400,156,2.74,28,68,60,17.9,29.2,0.49,-11.87,11.73,134.3
LONG,above_pivot+strong_close+cvd_up_v,0.0,1.2,full_0930_1400,156,2.74,28,68,60,17.9,29.2,0.49,-11.87,11.73,134.3
LONG,above_pivot+strong_close+mom_ignite_up,0.0,1.2,full_0930_1400,15,0.26,4,2,9,26.7,66.7,2.5,1.15,0.3,138.7
LONG,above_pivot+strong_close+rsi_thrust_up,0.0,1.2,full_0930_1400,24,0.42,3,12,9,12.5,20.0,0.46,-2.0,2.06,115.8
LONG,above_pivot+orb_break_up+orb_break_up_v,0.0,1.2,full_0930_1400,28,0.49,6,14,8,21.4,30.0,0.49,-2.35,2.28,113.9
LONG,above_pivot+orb_break_up+vwap_reclaim_v,0.0,1.2,full_0930_1400,7,0.12,1,5,1,14.3,16.7,0.26,-1.11,0.9,90.0
LONG,above_pivot+orb_break_up+rvol_thrust_up,0.0,1.2,full_0930_1400,19,0.33,5,9,5,26.3,35.7,0.57,-1.31,1.8,112.6
LONG,above_pivot+orb_break_up+above_vwap_v,0.0,1.2,full_0930_1400,20,0.35,5,10,5,25.0,33.3,0.52,-1.61,1.8,107.5
LONG,above_pivot+orb_break_up+vwap_lo_bounce,0.0,1.2,full_0930_1400,4,0.07,1,3,0,25.0,25.0,0.33,-0.6,0.3,75.0
LONG,above_pivot+orb_break_up+cvd_up,0.0,1.2,full_0930_1400,24,0.42,5,13,6,20.8,27.8,0.41,-2.54,2.34,115.6
LONG,above_pivot+orb_break_up+cvd_up_v,0.0,1.2,full_0930_1400,24,0.42,5,13,6,20.8,27.8,0.41,-2.54,2.34,115.6
LONG,above_pivot+orb_break_up+mom_ignite_up,0.0,1.2,full_0930_1400,2,0.04,1,0,1,50.0,100.0,2.88,0.2,0.1,227.5
LONG,above_pivot+orb_break_up+rsi_thrust_up,0.0,1.2,full_0930_1400,6,0.11,0,5,1,0.0,0.0,0.06,-1.41,1.2,110.8
LONG,above_pivot+orb_break_up_v+vwap_reclaim_v,0.0,1.2,full_0930_1400,7,0.12,1,5,1,14.3,16.7,0.26,-1.11,0.9,90.0
LONG,above_pivot+orb_break_up_v+rvol_thrust_up,0.0,1.2,full_0930_1400,19,0.33,5,9,5,26.3,35.7,0.57,-1.31,1.8,112.6
LONG,above_pivot+orb_break_up_v+above_vwap_v,0.0,1.2,full_0930_1400,20,0.35,5,10,5,25.0,33.3,0.52,-1.61,1.8,107.5
LONG,above_pivot+orb_break_up_v+vwap_lo_bounce,0.0,1.2,full_0930_1400,4,0.07,1,3,0,25.0,25.0,0.33,-0.6,0.3,75.0
LONG,above_pivot+orb_break_up_v+cvd_up,0.0,1.2,full_0930_1400,24,0.42,5,13,6,20.8,27.8,0.41,-2.54,2.34,115.6
LONG,above_pivot+orb_break_up_v+cvd_up_v,0.0,1.2,full_0930_1400,24,0.42,5,13,6,20.8,27.8,0.41,-2.54,2.34,115.6
LONG,above_pivot+orb_break_up_v+mom_ignite_up,0.0,1.2,full_0930_1400,2,0.04,1,0,1,50.0,100.0,2.88,0.2,0.1,227.5
LONG,above_pivot+orb_break_up_v+rsi_thrust_up,0.0,1.2,full_0930_1400,6,0.11,0,5,1,0.0,0.0,0.06,-1.41,1.2,110.8
LONG,above_pivot+vwap_reclaim_v+rvol_thrust_up,0.0,1.2,full_0930_1400,19,0.33,5,7,7,26.3,41.7,0.8,-0.45,1.2,118.2
LONG,above_pivot+vwap_reclaim_v+above_vwap_v,0.0,1.2,full_0930_1400,23,0.4,6,9,8,26.1,40.0,0.78,-0.63,0.9,109.1
LONG,above_pivot+vwap_reclaim_v+vwap_lo_bounce,0.0,1.2,full_0930_1400,9,0.16,3,4,2,33.3,42.9,0.64,-0.5,1.03,86.1
LONG,above_pivot+vwap_reclaim_v+cvd_up,0.0,1.2,full_0930_1400,26,0.46,8,9,9,30.8,47.1,0.94,-0.18,0.83,108.5
LONG,above_pivot+vwap_reclaim_v+cvd_up_v,0.0,1.2,full_0930_1400,26,0.46,8,9,9,30.8,47.1,0.94,-0.18,0.83,108.5
LONG,above_pivot+vwap_reclaim_v+mom_ignite_up,0.0,1.2,full_0930_1400,2,0.04,1,0,1,50.0,100.0,inf,0.37,0.0,95.0
LONG,above_pivot+vwap_reclaim_v+rsi_thrust_up,0.0,1.2,full_0930_1400,13,0.23,4,5,4,30.8,44.4,0.98,-0.03,0.6,100.4
LONG,above_pivot+rvol_thrust_up+above_vwap_v,0.0,1.2,full_0930_1400,108,1.89,21,46,41,19.4,31.3,0.54,-7.2,7.06,124.7
LONG,above_pivot+rvol_thrust_up+vwap_lo_bounce,0.0,1.2,full_0930_1400,8,0.14,4,2,2,50.0,66.7,1.49,0.4,0.3,108.1
LONG,above_pivot+rvol_thrust_up+cvd_up,0.0,1.2,full_0930_1400,104,1.82,21,43,40,20.2,32.8,0.56,-6.44,6.29,125.8
LONG,above_pivot+rvol_thrust_up+cvd_up_v,0.0,1.2,full_0930_1400,104,1.82,21,43,40,20.2,32.8,0.56,-6.44,6.29,125.8
LONG,above_pivot+rvol_thrust_up+mom_ignite_up,0.0,1.2,full_0930_1400,11,0.19,3,2,6,27.3,60.0,1.8,0.61,0.3,122.3
LONG,above_pivot+rvol_thrust_up+rsi_thrust_up,0.0,1.2,full_0930_1400,17,0.3,2,9,6,11.8,18.2,0.34,-1.85,1.8,116.2
LONG,above_pivot+above_vwap_v+vwap_lo_bounce,0.0,1.2,full_0930_1400,10,0.18,4,4,2,40.0,50.0,0.85,-0.2,0.37,103.5
LONG,above_pivot+above_vwap_v+cvd_up,0.0,1.2,full_0930_1400,144,2.53,28,61,55,19.4,31.5,0.54,-9.66,9.43,124.8
LONG,above_pivot+above_vwap_v+cvd_up_v,0.0,1.2,full_0930_1400,144,2.53,28,61,55,19.4,31.5,0.54,-9.66,9.43,124.8
LONG,above_pivot+above_vwap_v+mom_ignite_up,0.0,1.2,full_0930_1400,15,0.26,4,4,7,26.7,50.0,1.26,0.36,0.6,122.7
LONG,above_pivot+above_vwap_v+rsi_thrust_up,0.0,1.2,full_0930_1400,19,0.33,3,10,6,15.8,23.1,0.4,-1.85,1.8,106.6
LONG,above_pivot+vwap_lo_bounce+cvd_up,0.0,1.2,full_0930_1400,13,0.23,4,7,2,30.8,36.4,0.52,-1.1,0.97,100.4
LONG,above_pivot+vwap_lo_bounce+cvd_up_v,0.0,1.2,full_0930_1400,13,0.23,4,7,2,30.8,36.4,0.52,-1.1,0.97,100.4
LONG,above_pivot+vwap_lo_bounce+rsi_thrust_up,0.0,1.2,full_0930_1400,4,0.07,2,2,0,50.0,50.0,1.0,0.0,0.3,60.0
LONG,above_pivot+cvd_up+cvd_up_v,0.0,1.2,full_0930_1400,209,3.67,39,96,74,18.7,28.9,0.48,-16.74,16.44,128.1
LONG,above_pivot+cvd_up+mom_ignite_up,0.0,1.2,full_0930_1400,19,0.33,6,4,9,31.6,60.0,1.84,1.15,0.6,123.9
LONG,above_pivot+cvd_up+rsi_thrust_up,0.0,1.2,full_0930_1400,21,0.37,4,10,7,19.0,28.6,0.56,-1.35,1.3,104.3
LONG,above_pivot+cvd_up_v+mom_ignite_up,0.0,1.2,full_0930_1400,19,0.33,6,4,9,31.6,60.0,1.84,1.15,0.6,123.9
LONG,above_pivot+cvd_up_v+rsi_thrust_up,0.0,1.2,full_0930_1400,21,0.37,4,10,7,19.0,28.6,0.56,-1.35,1.3,104.3
LONG,above_pivot+mom_ignite_up+rsi_thrust_up,0.0,1.2,full_0930_1400,3,0.05,1,1,1,33.3,50.0,1.23,0.07,0.3,95.0
LONG,macd_x_up+macd_x_up_neg+hist_turn_up,0.0,1.2,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,85.0
LONG,macd_x_up+macd_x_up_neg+strong_close,0.0,1.2,full_0930_1400,8,0.14,3,5,0,37.5,37.5,0.6,-0.6,0.9,86.9
LONG,macd_x_up+macd_x_up_neg+orb_break_up,0.0,1.2,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,72.5
LONG,macd_x_up+macd_x_up_neg+orb_break_up_v,0.0,1.2,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,72.5
LONG,macd_x_up+macd_x_up_neg+vwap_reclaim_v,0.0,1.2,full_0930_1400,3,0.05,3,0,0,100.0,100.0,inf,0.9,0.0,31.7
LONG,macd_x_up+macd_x_up_neg+rvol_thrust_up,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,65.0
LONG,macd_x_up+macd_x_up_neg+above_vwap_v,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,65.0
LONG,macd_x_up+macd_x_up_neg+cvd_up,0.0,1.2,full_0930_1400,5,0.09,3,2,0,60.0,60.0,1.5,0.3,0.3,67.0
LONG,macd_x_up+macd_x_up_neg+cvd_up_v,0.0,1.2,full_0930_1400,5,0.09,3,2,0,60.0,60.0,1.5,0.3,0.3,67.0
LONG,macd_x_up+macd_x_up_neg+mom_ignite_up,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up+macd_x_up_neg+rsi_thrust_up,0.0,1.2,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,72.5
LONG,macd_x_up+hist_turn_up+strong_close,0.0,1.2,full_0930_1400,5,0.09,1,3,1,20.0,25.0,0.43,-0.51,0.51,101.0
LONG,macd_x_up+hist_turn_up+orb_break_up,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up+hist_turn_up+orb_break_up_v,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up+hist_turn_up+vwap_reclaim_v,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up+hist_turn_up+rvol_thrust_up,0.0,1.2,full_0930_1400,2,0.04,0,1,1,0.0,0.0,0.29,-0.21,0.0,145.0
LONG,macd_x_up+hist_turn_up+above_vwap_v,0.0,1.2,full_0930_1400,2,0.04,0,1,1,0.0,0.0,0.29,-0.21,0.0,145.0
LONG,macd_x_up+hist_turn_up+cvd_up,0.0,1.2,full_0930_1400,3,0.05,1,1,1,33.3,50.0,1.29,0.09,0.0,101.7
LONG,macd_x_up+hist_turn_up+cvd_up_v,0.0,1.2,full_0930_1400,3,0.05,1,1,1,33.3,50.0,1.29,0.09,0.0,101.7
LONG,macd_x_up+hist_turn_up+rsi_thrust_up,0.0,1.2,full_0930_1400,2,0.04,0,1,1,0.0,0.0,0.29,-0.21,0.0,95.0
LONG,macd_x_up+strong_close+orb_break_up,0.0,1.2,full_0930_1400,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,120.0
LONG,macd_x_up+strong_close+orb_break_up_v,0.0,1.2,full_0930_1400,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,120.0
LONG,macd_x_up+strong_close+vwap_reclaim_v,0.0,1.2,full_0930_1400,5,0.09,4,1,0,80.0,80.0,4.0,0.9,0.3,65.0
LONG,macd_x_up+strong_close+rvol_thrust_up,0.0,1.2,full_0930_1400,11,0.19,3,6,2,27.3,33.3,0.55,-0.81,0.9,108.2
LONG,macd_x_up+strong_close+above_vwap_v,0.0,1.2,full_0930_1400,11,0.19,3,6,2,27.3,33.3,0.55,-0.81,0.9,108.2
LONG,macd_x_up+strong_close+vwap_lo_bounce,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up+strong_close+cvd_up,0.0,1.2,full_0930_1400,16,0.28,5,9,2,31.2,35.7,0.59,-1.11,1.5,100.9
LONG,macd_x_up+strong_close+cvd_up_v,0.0,1.2,full_0930_1400,16,0.28,5,9,2,31.2,35.7,0.59,-1.11,1.5,100.9
LONG,macd_x_up+strong_close+mom_ignite_up,0.0,1.2,full_0930_1400,4,0.07,1,2,1,25.0,33.3,0.51,-0.3,0.3,67.5
LONG,macd_x_up+strong_close+rsi_thrust_up,0.0,1.2,full_0930_1400,8,0.14,3,4,1,37.5,42.9,0.82,-0.21,0.9,89.4
LONG,macd_x_up+orb_break_up+orb_break_up_v,0.0,1.2,full_0930_1400,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,120.0
LONG,macd_x_up+orb_break_up+vwap_reclaim_v,0.0,1.2,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,115.0
LONG,macd_x_up+orb_break_up+rvol_thrust_up,0.0,1.2,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,215.0
LONG,macd_x_up+orb_break_up+above_vwap_v,0.0,1.2,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,215.0
LONG,macd_x_up+orb_break_up+cvd_up,0.0,1.2,full_0930_1400,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,120.0
LONG,macd_x_up+orb_break_up+cvd_up_v,0.0,1.2,full_0930_1400,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,120.0
LONG,macd_x_up+orb_break_up+rsi_thrust_up,0.0,1.2,full_0930_1400,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,172.5
LONG,macd_x_up+orb_break_up_v+vwap_reclaim_v,0.0,1.2,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,115.0
LONG,macd_x_up+orb_break_up_v+rvol_thrust_up,0.0,1.2,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,215.0
LONG,macd_x_up+orb_break_up_v+above_vwap_v,0.0,1.2,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,215.0
LONG,macd_x_up+orb_break_up_v+cvd_up,0.0,1.2,full_0930_1400,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,120.0
LONG,macd_x_up+orb_break_up_v+cvd_up_v,0.0,1.2,full_0930_1400,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,120.0
LONG,macd_x_up+orb_break_up_v+rsi_thrust_up,0.0,1.2,full_0930_1400,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,172.5
LONG,macd_x_up+vwap_reclaim_v+rvol_thrust_up,0.0,1.2,full_0930_1400,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,98.3
LONG,macd_x_up+vwap_reclaim_v+above_vwap_v,0.0,1.2,full_0930_1400,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,98.3
LONG,macd_x_up+vwap_reclaim_v+vwap_lo_bounce,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up+vwap_reclaim_v+cvd_up,0.0,1.2,full_0930_1400,5,0.09,4,1,0,80.0,80.0,4.0,0.9,0.3,65.0
LONG,macd_x_up+vwap_reclaim_v+cvd_up_v,0.0,1.2,full_0930_1400,5,0.09,4,1,0,80.0,80.0,4.0,0.9,0.3,65.0
LONG,macd_x_up+vwap_reclaim_v+mom_ignite_up,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up+vwap_reclaim_v+rsi_thrust_up,0.0,1.2,full_0930_1400,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,81.7
LONG,macd_x_up+rvol_thrust_up+above_vwap_v,0.0,1.2,full_0930_1400,11,0.19,3,6,2,27.3,33.3,0.55,-0.81,0.9,108.2
LONG,macd_x_up+rvol_thrust_up+vwap_lo_bounce,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up+rvol_thrust_up+cvd_up,0.0,1.2,full_0930_1400,11,0.19,3,6,2,27.3,33.3,0.55,-0.81,0.9,108.2
LONG,macd_x_up+rvol_thrust_up+cvd_up_v,0.0,1.2,full_0930_1400,11,0.19,3,6,2,27.3,33.3,0.55,-0.81,0.9,108.2
LONG,macd_x_up+rvol_thrust_up+mom_ignite_up,0.0,1.2,full_0930_1400,3,0.05,0,2,1,0.0,0.0,0.01,-0.6,0.3,85.0
LONG,macd_x_up+rvol_thrust_up+rsi_thrust_up,0.0,1.2,full_0930_1400,5,0.09,2,2,1,40.0,50.0,1.15,0.09,0.3,105.0
LONG,macd_x_up+above_vwap_v+vwap_lo_bounce,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up+above_vwap_v+cvd_up,0.0,1.2,full_0930_1400,11,0.19,3,6,2,27.3,33.3,0.55,-0.81,0.9,108.2
LONG,macd_x_up+above_vwap_v+cvd_up_v,0.0,1.2,full_0930_1400,11,0.19,3,6,2,27.3,33.3,0.55,-0.81,0.9,108.2
LONG,macd_x_up+above_vwap_v+mom_ignite_up,0.0,1.2,full_0930_1400,3,0.05,0,2,1,0.0,0.0,0.01,-0.6,0.3,85.0
LONG,macd_x_up+above_vwap_v+rsi_thrust_up,0.0,1.2,full_0930_1400,5,0.09,2,2,1,40.0,50.0,1.15,0.09,0.3,105.0
LONG,macd_x_up+vwap_lo_bounce+cvd_up,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up+vwap_lo_bounce+cvd_up_v,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up+vwap_lo_bounce+rsi_thrust_up,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up+cvd_up+cvd_up_v,0.0,1.2,full_0930_1400,18,0.32,5,11,2,27.8,31.2,0.48,-1.71,2.1,103.6
LONG,macd_x_up+cvd_up+mom_ignite_up,0.0,1.2,full_0930_1400,4,0.07,1,2,1,25.0,33.3,0.51,-0.3,0.3,67.5
LONG,macd_x_up+cvd_up+rsi_thrust_up,0.0,1.2,full_0930_1400,7,0.12,3,3,1,42.9,50.0,1.1,0.09,0.6,95.7
LONG,macd_x_up+cvd_up_v+mom_ignite_up,0.0,1.2,full_0930_1400,4,0.07,1,2,1,25.0,33.3,0.51,-0.3,0.3,67.5
LONG,macd_x_up+cvd_up_v+rsi_thrust_up,0.0,1.2,full_0930_1400,7,0.12,3,3,1,42.9,50.0,1.1,0.09,0.6,95.7
LONG,macd_x_up+mom_ignite_up+rsi_thrust_up,0.0,1.2,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,55.0
LONG,macd_x_up_neg+hist_turn_up+strong_close,0.0,1.2,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,85.0
LONG,macd_x_up_neg+hist_turn_up+orb_break_up,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up_neg+hist_turn_up+orb_break_up_v,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up_neg+hist_turn_up+vwap_reclaim_v,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up_neg+hist_turn_up+cvd_up,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up_neg+hist_turn_up+cvd_up_v,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up_neg+strong_close+orb_break_up,0.0,1.2,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,72.5
LONG,macd_x_up_neg+strong_close+orb_break_up_v,0.0,1.2,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,72.5
LONG,macd_x_up_neg+strong_close+vwap_reclaim_v,0.0,1.2,full_0930_1400,3,0.05,3,0,0,100.0,100.0,inf,0.9,0.0,31.7
LONG,macd_x_up_neg+strong_close+rvol_thrust_up,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,65.0
LONG,macd_x_up_neg+strong_close+above_vwap_v,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,65.0
LONG,macd_x_up_neg+strong_close+cvd_up,0.0,1.2,full_0930_1400,5,0.09,3,2,0,60.0,60.0,1.5,0.3,0.3,67.0
LONG,macd_x_up_neg+strong_close+cvd_up_v,0.0,1.2,full_0930_1400,5,0.09,3,2,0,60.0,60.0,1.5,0.3,0.3,67.0
LONG,macd_x_up_neg+strong_close+mom_ignite_up,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up_neg+strong_close+rsi_thrust_up,0.0,1.2,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,72.5
LONG,macd_x_up_neg+orb_break_up+orb_break_up_v,0.0,1.2,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,72.5
LONG,macd_x_up_neg+orb_break_up+vwap_reclaim_v,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up_neg+orb_break_up+cvd_up,0.0,1.2,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,72.5
LONG,macd_x_up_neg+orb_break_up+cvd_up_v,0.0,1.2,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,72.5
LONG,macd_x_up_neg+orb_break_up+rsi_thrust_up,0.0,1.2,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,130.0
LONG,macd_x_up_neg+orb_break_up_v+vwap_reclaim_v,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
LONG,macd_x_up_neg+orb_break_up_v+cvd_up,0.0,1.2,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,72.5
LONG,macd_x_up_neg+orb_break_up_v+cvd_up_v,0.0,1.2,full_0930_1400,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,72.5
LONG,macd_x_up_neg+orb_break_up_v+rsi_thrust_up,0.0,1.2,full_0930_1400,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,130.0
LONG,macd_x_up_neg+vwap_reclaim_v+rvol_thrust_up,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,65.0
LONG,macd_x_up_neg+vwap_reclaim_v+above_vwap_v,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,65.0
LONG,macd_x_up_neg+vwap_reclaim_v+cvd_up,0.0,1.2,full_0930_1400,3,0.05,3,0,0,100.0,100.0,inf,0.9,0.0,31.7
LONG,macd_x_up_neg+vwap_reclaim_v+cvd_up_v,0.0,1.2,full_0930_1400,3,0.05,3,0,0,100.0,100.0,inf,0.9,0.0,31.7
LONG,macd_x_up_neg+vwap_reclaim_v+mom_ignite_up,0.0,1.2,full_0930_1400,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
